WP	WO	TC	sequence	scope	est-min
GFS/H-21/K+2K+4K+C+ADD WORKS	5567169		1	PAINT	1.500000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567174		1	MECH-INT	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567176		1	MECH-ENG	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567176		2	KLE	3.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567176		3	PAINT	6.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567183		1	SHM	20.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567196		1	MECH-LDG	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567198		1	MECH-LDG	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567199		1	MECH-INT	6.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567204		1	LDG	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567204		2	MECH-LDG	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567209		1	MECH-INT	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567217		1	SHM	30.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567225		1	MECH-INT	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567230		1	MECH-LDG	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567230		3	MECH-LDG	1.500000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567230		5	MECH-LDG	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567232		1	MECH-LDG	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567232		2	MECH-LDG	3.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567232		3	MECH-LDG	5.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567232		4	MECH-LDG	5.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567232		4	NDT	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567232		5	MECH-LDG	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567232		7	MECH-LDG	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567232		8	MECH-LDG	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567189		1	AVIO	1.333333
GFS/H-21/K+2K+4K+C+ADD WORKS	5567189		2	AVIO	1.333333
GFS/H-21/K+2K+4K+C+ADD WORKS	5567189		3	AVIO	3.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567189		3	AVIO	1.333333
GFS/H-21/K+2K+4K+C+ADD WORKS	5567235		1	MECH-LDG	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567235		2	MECH-LDG	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567231		1	MECH-INT	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567247		1	MECH-ENG	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567256		1	AVIO	1.333333
GFS/H-21/K+2K+4K+C+ADD WORKS	5567253		1	MECH-INT	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567253		1	KOM	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567253		2	PAINT	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567259		2	MECH-INT	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567259		3	MECH-INT	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567259		4	SHM	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567240		1	MECH-INT	6.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567240		2	SHM	100.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567267		1	KLE	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567267		1	AVIO	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567267		2	KLE	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567267		2	AVIO	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567267		3	AVIO	3.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567267		4	AVIO	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567267		5	AVIO	0.500000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567273		1	SHM	20.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567279		1	MECH-INT	28.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567280		1	MECH-LDG	1.500000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567280		2	MECH-LDG	0.500000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567281		1	MECH-EXT	4.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567281		2	MECH-EXT	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567283		1	AVIO	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567307		1	MECH-EXT	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567308		1	MECH-EXT	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567308		2	MECH-EXT	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567348		1	MECH-EXT	5.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567348		2	MECH-EXT	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567351		1	MECH-EXT	6.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567352		1	MECH-ENG	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567354		1	MECH-INT	17.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567354		2	MECH-INT	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567355		1	AVIO	0.500000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567356		1	AVIO	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567369		1	MECH-INT	10.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567379		1	AVIO	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567379		2	AVIO	0.500000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567379		3	AVIO	5.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567383		1	AVIO	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567384		1	AVIO	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567386		1	MECH-EXT	3.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567386		2	MECH-EXT	3.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567388		1	MECH-INT	0.750000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567393		1	KLE	22.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567393		2	MECH-EXT	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567393		3	MECH-EXT	4.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567400		1	ENG	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567400		1	SHM	20.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567414		1	MECH-INT	0.750000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567414		3	MECH-INT	0.750000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566944		1	MECH-EXT	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566947		1	MECH-EXT	3.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566949		1	MECH-ENG	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566949		2	SHM	0.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566949		3	SHM	0.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566949		4	NDT	0.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566949		5	SHM	15.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566949		6	B1	0.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566949		7	MECH-ENG	0.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566950		1	MECH-ENG	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566950		3	MECH-ENG	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566984		1	MECH-LDG	0.500000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566984		2	MECH-LDG	0.500000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566984		3	MECH-LDG	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566975		1	SHM	5.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566975		1	MECH-EXT	0.500000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566988		1	MECH-ENG	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566988		2	MECH-ENG	0.250000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566993		1	SHM	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566993		1	MECH-EXT	0.250000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566995		1	MECH-ENG	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566995		2	SHM	0.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566995		3	SHM	0.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566995		4	NDT	0.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566995		5	SHM	15.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566995		6	B1	0.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566995		7	MECH-ENG	0.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566994		1	KLE	6.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566994		2	MECH-LDG	6.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566996		1	MECH-EXT	0.750000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566998		1	MECH-LDG	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566999		1	MECH-LDG	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567006		1	MECH-LDG	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567007		1	MECH-INT	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567010		1	MECH-LDG	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567009		1	MECH-ENG	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567009		1	MECH-ENG	8.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567009		2	MECH-ENG	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567009		3	MECH-ENG	8.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5567013		1	MECH-LDG	4.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5569839		1	ENG	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5569839		1	SHM	60.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5569839		1	NDT	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5569839		1	PAINT	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5569840		1	ENG	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5569840		1	SHM	60.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5569840		1	NDT	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5569840		1	PAINT	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5569842		1	KLE	15.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5569846		1	MECH-EXT	5.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5569848		1	MECH-EXT	1.500000
GFS/H-21/K+2K+4K+C+ADD WORKS	5569858		1	KLE	6.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5569859		1	MECH-INT	8.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5569859		2	MECH-INT	8.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5570667		1	MECH-INT	4.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5570667		2	AVIO	3.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5570667		2	AVIO	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5570672		1	KLE	22.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5570672		2	MECH-INT	6.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5570733		1	KLE	10.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5570818		1	SHM	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5570849		1	MECH-LDG	0.500000
GFS/H-21/K+2K+4K+C+ADD WORKS	5570849		2	MECH-LDG	0.500000
GFS/H-21/K+2K+4K+C+ADD WORKS	5570849		3	MECH-LDG	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5570849		4	MECH-LDG	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5570854		1	MECH-EXT	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5570887		1	MECH-EXT	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5570948		1	MECH-EXT	4.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5570948		2	MECH-EXT	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5570948		3	MECH-EXT	1.500000
GFS/H-21/K+2K+4K+C+ADD WORKS	5570948		4	MECH-EXT	1.500000
GFS/H-21/K+2K+4K+C+ADD WORKS	5570948		5	MECH-EXT	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5572234		1	AVIO	0.500000
GFS/H-21/K+2K+4K+C+ADD WORKS	5572249		1	MECH-EXT	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5572249		2	MECH-EXT	0.500000
GFS/H-21/K+2K+4K+C+ADD WORKS	5572250		1	MECH-EXT	3.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5572251		1	COM	6.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5572273		1	MECH-EXT	10.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5572299		1	MECH-INT	4.116666
GFS/H-21/K+2K+4K+C+ADD WORKS		ZL-330-GVI-10000-1-000	2	MECH-EXT	0.100000
GFS/H-21/K+2K+4K+C+ADD WORKS		ZL-340-GVI-10000-1-000	2	MECH-EXT	0.100000
GFS/H-21/K+2K+4K+C+ADD WORKS		243100-OPT-10010-1-000	2	AVIO	0.200000
GFS/H-21/K+2K+4K+C+ADD WORKS		ZL-510-GVI-10000-1-000	2	MECH-EXT	0.100000
GFS/H-21/K+2K+4K+C+ADD WORKS		122100-CSA-10000-1-700_N	1	MECH-LDG	1.166666
GFS/H-21/K+2K+4K+C+ADD WORKS		122100-CSA-10000-1-700_N	1	WASH	4.500000
GFS/H-21/K+2K+4K+C+ADD WORKS		ZL-532-GVI-10000-1-000	2	MECH-EXT	0.200000
GFS/H-21/K+2K+4K+C+ADD WORKS		ZL-610-GVI-10000-1-000	2	MECH-EXT	0.100000
GFS/H-21/K+2K+4K+C+ADD WORKS		ZL-713-GVI-10000-1-000	1	MECH-LDG	0.050000
GFS/H-21/K+2K+4K+C+ADD WORKS		ZL-715-GVI-10000-1-000	2	MECH-LDG	0.050000
GFS/H-21/K+2K+4K+C+ADD WORKS		ZL-731-GVI-10000-1-000	2	MECH-LDG	0.100000
GFS/H-21/K+2K+4K+C+ADD WORKS		ZL-820-GVI-10010-1-000	2	SHM	0.100000
GFS/H-21/K+2K+4K+C+ADD WORKS		262300-DVI-10040-1-260	1	MECH-INT	0.100000
GFS/H-21/K+2K+4K+C+ADD WORKS		ZL-291-GVI-10000-1-000	2	AVIO	0.100000
GFS/H-21/K+2K+4K+C+ADD WORKS		ZL-291-GVI-10000-1-000	3	AVIO	0.100000
GFS/H-21/K+2K+4K+C+ADD WORKS		313131-OPT-10000-1-000	2	AVIO	0.200000
GFS/H-21/K+2K+4K+C+ADD WORKS		122100-CLN-10030-0-000-N	1	MECH-INT	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS		250000-CSA-10000-1-000_N	2	MECH-INT	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS		381000-CSA-10000-1-000-N	1	MECH-INT	0.500000
GFS/H-21/K+2K+4K+C+ADD WORKS		256521-OPT-10000-1-000	2	AVIO	0.100000
GFS/H-21/K+2K+4K+C+ADD WORKS		571530-DVI-10030-1-000	2	MECH-EXT	0.400000
GFS/H-21/K+2K+4K+C+ADD WORKS		344800-CSA-10001-1-000	1	AVIO	0.500000
GFS/H-21/K+2K+4K+C+ADD WORKS		344800-CSA-10001-1-000	2	AVIO	0.166666
GFS/H-21/K+2K+4K+C+ADD WORKS		122232-LUB-10000-1-000	2	MECH-LDG	0.300000
GFS/H-21/K+2K+4K+C+ADD WORKS		122232-LUB-10000-1-000	3	MECH-LDG	0.300000
GFS/H-21/K+2K+4K+C+ADD WORKS		122232-LUB-10005-1-000	2	MECH-LDG	0.200000
GFS/H-21/K+2K+4K+C+ADD WORKS		122232-LUB-10005-1-000	3	MECH-LDG	0.200000
GFS/H-21/K+2K+4K+C+ADD WORKS		122232-LUB-10010-1-000	2	MECH-LDG	0.300000
GFS/H-21/K+2K+4K+C+ADD WORKS		122232-LUB-10015-1-000	2	MECH-LDG	0.200000
GFS/H-21/K+2K+4K+C+ADD WORKS	4859667		1	MECH	0.250000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566936		1	MECH-ENG	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566936		1	KLE	8.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566938		1	MECH-EXT	3.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566325		1	MECH-EXT	5.000000
GFS/H-21/K+2K+4K+C+ADD WORKS		341000-OPT-10010-1-000	2	AVIO	0.100000
GFS/H-21/K+2K+4K+C+ADD WORKS		ZL-295-GVI-10000-1-000	2	AVIO	0.100000
GFS/H-21/K+2K+4K+C+ADD WORKS		ZL-295-GVI-10000-1-000	3	AVIO	0.100000
GFS/H-21/K+2K+4K+C+ADD WORKS		324200-OPT-10010-1-210	2	MECH-LDG	0.100000
GFS/H-21/K+2K+4K+C+ADD WORKS		273631-OPT-10000-1-000	2	MECH-EXT	0.200000
GFS/H-21/K+2K+4K+C+ADD WORKS		ZL-511-GVI-10000-1-000	2	MECH-EXT	0.100000
GFS/H-21/K+2K+4K+C+ADD WORKS		ZL-511-GVI-10000-1-000	3	MECH-EXT	0.000000
GFS/H-21/K+2K+4K+C+ADD WORKS		ZL-511-GVI-10000-1-000	3	AVIO	0.100000
GFS/H-21/K+2K+4K+C+ADD WORKS		ZL-512-GVI-10000-1-000	2	MECH-EXT	0.050000
GFS/H-21/K+2K+4K+C+ADD WORKS		ZL-512-GVI-10000-1-000	3	MECH-EXT	0.000000
GFS/H-21/K+2K+4K+C+ADD WORKS		ZL-512-GVI-10000-1-000	3	AVIO	0.050000
GFS/H-21/K+2K+4K+C+ADD WORKS		ZL-531-GVI-10000-1-000	2	MECH-EXT	0.100000
GFS/H-21/K+2K+4K+C+ADD WORKS		ZL-611-GVI-10000-1-000	2	MECH-EXT	0.100000
GFS/H-21/K+2K+4K+C+ADD WORKS		ZL-611-GVI-10000-1-000	3	MECH-EXT	0.000000
GFS/H-21/K+2K+4K+C+ADD WORKS		ZL-611-GVI-10000-1-000	3	AVIO	0.100000
GFS/H-21/K+2K+4K+C+ADD WORKS		ZL-612-GVI-10000-1-000	2	MECH-EXT	0.050000
GFS/H-21/K+2K+4K+C+ADD WORKS		ZL-612-GVI-10000-1-000	3	MECH-EXT	0.000000
GFS/H-21/K+2K+4K+C+ADD WORKS		ZL-612-GVI-10000-1-000	3	AVIO	0.050000
GFS/H-21/K+2K+4K+C+ADD WORKS		ZL-614-GVI-10000-1-000	2	MECH-EXT	0.050000
GFS/H-21/K+2K+4K+C+ADD WORKS		ZL-614-GVI-10000-1-000	3	MECH-EXT	0.000000
GFS/H-21/K+2K+4K+C+ADD WORKS		ZL-614-GVI-10000-1-000	3	AVIO	0.050000
GFS/H-21/K+2K+4K+C+ADD WORKS		237100-CHK-10010-1-000	2	AVIO	0.100000
GFS/H-21/K+2K+4K+C+ADD WORKS		323155-CHK-10010-1-000	2	MECH-LDG	0.200000
GFS/H-21/K+2K+4K+C+ADD WORKS	5428056		1	AVIO	4.816666
GFS/H-21/K+2K+4K+C+ADD WORKS	5428056		2	AVIO	5.883333
GFS/H-21/K+2K+4K+C+ADD WORKS	5428057		1	MECH-ENG	9.900000
GFS/H-21/K+2K+4K+C+ADD WORKS	5428057		2	MECH-ENG	12.100000
GFS/H-21/K+2K+4K+C+ADD WORKS	5428058		1	MECH-EXT	73.483333
GFS/H-21/K+2K+4K+C+ADD WORKS	5428058		2	MECH-EXT	89.816666
GFS/H-21/K+2K+4K+C+ADD WORKS	5428059		1	MECH-INT	167.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5428059		2	MECH-INT	204.100000
GFS/H-21/K+2K+4K+C+ADD WORKS	5428060		1	MECH-LDG	8.050000
GFS/H-21/K+2K+4K+C+ADD WORKS	5428060		2	MECH-LDG	9.850000
GFS/H-21/K+2K+4K+C+ADD WORKS	5428062		1	WASH	0.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5428063		1	WASH	0.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5428064		1	ADM	0.016666
GFS/H-21/K+2K+4K+C+ADD WORKS	5428064		2	ADM	0.016666
GFS/H-21/K+2K+4K+C+ADD WORKS	5428061		1	CHEM	1.500000
GFS/H-21/K+2K+4K+C+ADD WORKS	5565776		1	MECH-LDG	12.000000
GFS/H-21/K+2K+4K+C+ADD WORKS		352300-DVI-11000-2-000	1	AVIO	1.500000
GFS/H-21/K+2K+4K+C+ADD WORKS		353121-DVI-10000-1-000	1	AVIO	0.200000
GFS/H-21/K+2K+4K+C+ADD WORKS		123410-STG-10000-1-000	2	MECH-INT	4.000000
GFS/H-21/K+2K+4K+C+ADD WORKS		237100-CHK-10000-1-000	2	AVIO	0.200000
GFS/H-21/K+2K+4K+C+ADD WORKS		322111-CSA-10000-1-710_N	2	MECH-EXT	0.000000
GFS/H-21/K+2K+4K+C+ADD WORKS		322111-CSA-10000-1-710_N	3	MECH-LDG	5.000000
GFS/H-21/K+2K+4K+C+ADD WORKS		322111-CSA-10000-1-710_N	4	MECH-EXT	0.000000
GFS/H-21/K+2K+4K+C+ADD WORKS		323300-CSA-10000-1-210_N	2	MECH-LDG	0.200000
GFS/H-21/K+2K+4K+C+ADD WORKS		313131-OPT-10010-1-000	2	AVIO	0.200000
GFS/H-21/K+2K+4K+C+ADD WORKS		351382-DVI-10000-1-000	1	AVIO	0.500000
GFS/H-21/K+2K+4K+C+ADD WORKS		562101-DVI-10000-2-000	2	MECH-INT	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS		221600-DVI-10000-1-000	2	AVIO	0.200000
GFS/H-21/K+2K+4K+C+ADD WORKS		122434-DRN-10000-1-000	2	AVIO	0.100000
GFS/H-21/K+2K+4K+C+ADD WORKS		256000-RAI-10000-1-000	1	MECH-INT	0.100000
GFS/H-21/K+2K+4K+C+ADD WORKS		122227-LUB-10020-3-000	2	MECH-EXT	0.800000
GFS/H-21/K+2K+4K+C+ADD WORKS		535300-DVI-10000-1-000	2	MECH-INT	0.500000
GFS/H-21/K+2K+4K+C+ADD WORKS		536300-DVI-10000-1-000	2	MECH-INT	0.300000
GFS/H-21/K+2K+4K+C+ADD WORKS		ZL-210-GVI-10010-1-000	2	SHM	0.100000
GFS/H-21/K+2K+4K+C+ADD WORKS		521102-SDI-10000-1-000	2	MECH-INT	0.200000
GFS/H-21/K+2K+4K+C+ADD WORKS		271000-DVI-10000-1-000	1	MECH-EXT	1.200000
GFS/H-21/K+2K+4K+C+ADD WORKS		535104-DVI-10000-1-000	2	SHM	0.200000
GFS/H-21/K+2K+4K+C+ADD WORKS		271170-DVI-10000-1-000	1	MECH-EXT	0.200000
GFS/H-21/K+2K+4K+C+ADD WORKS		277000-DVI-10030-1-000	2	MECH-EXT	0.200000
GFS/H-21/K+2K+4K+C+ADD WORKS		277000-DVI-10030-1-000	3	MECH-EXT	0.016666
GFS/H-21/K+2K+4K+C+ADD WORKS		380002-CSA-10000-1-000-N	1	MECH-INT	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS		381000-CLN-10000-1-000	2	MECH-INT	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS		256000-RAI-10010-1-000	1	MECH-INT	0.100000
GFS/H-21/K+2K+4K+C+ADD WORKS		313131-OPT-10020-1-000	2	AVIO	0.100000
GFS/H-21/K+2K+4K+C+ADD WORKS		341000-CSA-10001-2-210	2	AVIO	4.000000
GFS/H-21/K+2K+4K+C+ADD WORKS		345200-FUT-10000-1-000	2	AVIO	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS		340000-DVI-10000-1-000	2	AVIO	4.000000
GFS/H-21/K+2K+4K+C+ADD WORKS		237131-OPT-10010-1-000	2	AVIO	0.166666
GFS/H-21/K+2K+4K+C+ADD WORKS		262000-FUT-10000-1-000	1	AVIO	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS		272000-DVI-10000-1-000	1	MECH-EXT	0.100000
GFS/H-21/K+2K+4K+C+ADD WORKS		273000-DVI-10000-1-000	2	MECH-EXT	1.200000
GFS/H-21/K+2K+4K+C+ADD WORKS		272331-DVI-10000-1-000	2	MECH-EXT	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS		272331-DVI-10000-1-000	3	MECH-EXT	0.016666
GFS/H-21/K+2K+4K+C+ADD WORKS		351200-OPT-10000-1-000	1	AVIO	0.200000
GFS/H-21/K+2K+4K+C+ADD WORKS		ZL-131-GVI-10000-1-000	2	MECH-LDG	0.100000
GFS/H-21/K+2K+4K+C+ADD WORKS		ZL-132-GVI-10000-1-000	2	MECH-LDG	0.100000
GFS/H-21/K+2K+4K+C+ADD WORKS		341100-LKC-10000-1-000	2	AVIO	1.200000
GFS/H-21/K+2K+4K+C+ADD WORKS		570000-CSA-10002-3-000	2	MECH-EXT	16.000000
GFS/H-21/K+2K+4K+C+ADD WORKS		570000-CSA-10002-3-000	2	MECH-EXT	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS		570000-CSA-10002-2-000	2	MECH-EXT	16.000000
GFS/H-21/K+2K+4K+C+ADD WORKS		570000-CSA-10002-2-000	2	NDT	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS		533300-DVI-10010-1-000	2	MECH-INT	0.500000
GFS/H-21/K+2K+4K+C+ADD WORKS		272145-SDI-10000-1-000	2	SHM	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS		272145-SDI-10000-1-000	3	SHM	0.016666
GFS/H-21/K+2K+4K+C+ADD WORKS		272142-SDI-10000-1-000	2	SHM	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS		272142-SDI-10000-1-000	3	SHM	0.016666
GFS/H-21/K+2K+4K+C+ADD WORKS		273141-SDI-10000-1-000	2	SHM	2.000000
GFS/H-21/K+2K+4K+C+ADD WORKS		273141-SDI-10000-1-000	3	MECH	0.016666
GFS/H-21/K+2K+4K+C+ADD WORKS		ZL-523-GVI-10000-1-000	2	MECH-EXT	0.200000
GFS/H-21/K+2K+4K+C+ADD WORKS		576102-SDI-10000-1-000	2	SHM	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS		576101-SDI-10000-1-000	2	SHM	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS		572511-DVI-10000-1-000	2	MECH-EXT	1.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566246		1	SHM	3.000000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566246		1	NDT	0.500000
GFS/H-21/K+2K+4K+C+ADD WORKS	5566248		1	MECH-ENG	1.500000
